No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
267,2015,1,12,2,68,71,24,68,1500,2,-2,1032,-9.4,0,SW,0.8,Aotizhongxin
268,2015,1,12,3,68,74,24,66,1600,2,-5,1033,-10.2,0,WNW,0.7,Aotizhongxin
269,2015,1,12,4,81,83,27,65,1700,2,-6,1031,-9.7,0,W,0.9,Aotizhongxin
270,2015,1,12,5,78,79,29,61,1500,3,-6,1032,-9.7,0,SE,0,Aotizhongxin
271,2015,1,12,6,81,81,26,61,1400,2,-7,1033,-10.2,0,ENE,0.9,Aotizhongxin
272,2015,1,12,7,88,89,33,60,1600,2,-6,1032,-10.8,0,ENE,1.5,Aotizhongxin
273,2015,1,12,8,98,124,33,72,3200,2,-5,1030,-10.6,0,ENE,0.8,Aotizhongxin
274,2015,1,12,9,109,150,43,79,3800,2,-4,1035,-10.6,0,NE,2.2,Aotizhongxin
275,2015,1,12,10,127,171,53,87,4000,2,-2,1032,-9.8,0,ENE,1.7,Aotizhongxin
276,2015,1,12,11,145,189,58,99,4200,2,-1,1031,-9.6,0,NE,2,Aotizhongxin
277,2015,1,12,12,135,154,62,88,2800,6,1,1030,-8.5,0,NE,2.1,Aotizhongxin
278,2015,1,12,13,122,129,58,79,2000,14,2,1033,-8.4,0,NE,1.4,Aotizhongxin
279,2015,1,12,14,110,110,60,62,1500,30,2.6,1031.7,-12.9,0,S,2.2,Aotizhongxin
280,2015,1,12,15,90,90,47,51,1400,42,3,1031.2,-13.8,0,S,3,Aotizhongxin
281,2015,1,12,16,75,75,46,53,1300,36,2.8,1030.8,-13.9,0,SSW,1.8,Aotizhongxin
282,2015,1,12,17,52,52,44,54,1100,31,1.9,1030.8,-14.7,0,S,1.6,Aotizhongxin
283,2015,1,12,18,143,221,50,115,2700,3,0.9,1031.2,-14.4,0,S,1.4,Aotizhongxin
284,2015,1,12,19,192,247,44,125,3800,2,0.2,1031.5,-14.6,0,S,1.1,Aotizhongxin
285,2015,1,12,20,197,243,49,128,3900,2,-1,1031.4,-9.9,0,NE,1.7,Aotizhongxin
286,2015,1,12,21,197,241,62,127,3700,2,-2.3,1031.4,-10.1,0,NE,1.2,Aotizhongxin
287,2015,1,12,22,184,217,58,119,3600,2,-3.5,1031.3,-10.2,0,E,1.2,Aotizhongxin
288,2015,1,12,23,195,225,55,118,3900,2,-3.8,1030.9,-10.4,0,E,1.3,Aotizhongxin
289,2015,1,13,0,213,250,77,120,4600,3,-4.2,1030.2,-10.2,0,E,1.4,Aotizhongxin
290,2015,1,13,1,202,244,82,113,4600,2,-3.1,1030,-8.4,0,ESE,1.9,Aotizhongxin
291,2015,1,13,2,182,216,69,104,4300,2,-3.4,1030.1,-8.5,0,NE,0.9,Aotizhongxin
292,2015,1,13,3,170,202,61,99,4100,2,-3.5,1029.7,-8.4,0,ENE,1.2,Aotizhongxin
293,2015,1,13,4,152,176,52,95,3600,2,-4.5,1028.8,-8.6,0,E,1.2,Aotizhongxin
294,2015,1,13,5,121,140,54,90,2900,2,-4.7,1028.7,-8.8,0,NE,1.3,Aotizhongxin
295,2015,1,13,6,128,142,50,88,3400,2,-6,1028.7,-9.7,0,ENE,0.9,Aotizhongxin
296,2015,1,13,7,130,152,48,86,3600,2,-6.7,1029.1,-10.4,0,E,0.9,Aotizhongxin
297,2015,1,13,8,120,130,54,81,3100,2,-6.5,1029.4,-10.7,0,E,1.4,Aotizhongxin
298,2015,1,13,9,104,111,57,78,2900,2,-4.7,1029.5,-10.9,0,ENE,1.2,Aotizhongxin
299,2015,1,13,10,99,106,63,73,2900,3,-3.4,1029.7,-11.4,0,ENE,1.5,Aotizhongxin
300,2015,1,13,11,NA,NA,55,72,2200,10,-1.7,1029.3,-8.5,0,ENE,1.1,Aotizhongxin
301,2015,1,13,12,49,212,59,71,1900,15,-0.5,1028.1,-7.8,0,E,1.2,Aotizhongxin
302,2015,1,13,13,97,157,68,66,1800,20,0.5,1026.9,-7,0,NE,1.8,Aotizhongxin
303,2015,1,13,14,120,172,77,84,2000,16,0.9,1026.1,-7.4,0,E,1.5,Aotizhongxin
304,2015,1,13,15,129,171,81,97,2000,11,1.5,1025.9,-8.1,0,SE,1.3,Aotizhongxin
305,2015,1,13,16,139,185,84,100,2100,9,1.3,1025.7,-8.3,0,E,1.5,Aotizhongxin
306,2015,1,13,17,175,238,78,110,2500,4,0,1025.9,-8.7,0,E,1.3,Aotizhongxin
307,2015,1,13,18,179,247,70,114,2600,2,-1.4,1026.4,-8.8,0,ESE,0.9,Aotizhongxin
308,2015,1,13,19,188,244,69,121,2800,2,-3.1,1026.8,-9,0,SE,0.6,Aotizhongxin
309,2015,1,13,20,202,258,55,123,3000,2,-4.1,1026.9,-8.6,0,NE,0.3,Aotizhongxin
310,2015,1,13,21,214,277,53,123,3800,2,-4.5,1027.1,-8.4,0,ENE,1,Aotizhongxin
311,2015,1,13,22,223,286,71,122,3800,2,-5.1,1027.4,-8.2,0,ENE,1.2,Aotizhongxin
312,2015,1,13,23,216,258,98,121,4200,2,-4.2,1027.4,-8.1,0,ENE,1.2,Aotizhongxin
313,2015,1,14,0,215,250,99,118,4300,2,-5.3,1027,-8.4,0,NE,1.2,Aotizhongxin
314,2015,1,14,1,227,261,94,120,4800,2,-5.2,1027,-7.8,0,E,0.8,Aotizhongxin
315,2015,1,14,2,235,276,73,123,4900,2,-5.8,1027.2,-8.2,0,ENE,0.7,Aotizhongxin
316,2015,1,14,3,185,206,70,103,3300,2,-5.8,1026.9,-7.9,0,ENE,0.7,Aotizhongxin
317,2015,1,14,4,197,213,79,118,4200,2,-3.4,1026.5,-7.9,0,NE,0.8,Aotizhongxin
318,2015,1,14,5,170,186,73,113,3800,2,-3.2,1026.2,-9.1,0,ENE,1.5,Aotizhongxin
319,2015,1,14,6,166,179,63,112,3400,2,-3.1,1026.7,-9.4,0,NNE,1.5,Aotizhongxin
320,2015,1,14,7,157,175,61,107,3000,2,-3,1026.8,-9.5,0,NNE,0.6,Aotizhongxin
321,2015,1,14,8,156,173,60,99,2600,2,-3,1026.9,-9.9,0,ENE,1.7,Aotizhongxin
322,2015,1,14,9,152,166,63,92,2400,2,-2.6,1027.3,-9.3,0,ENE,1.2,Aotizhongxin
323,2015,1,14,10,158,186,68,96,2800,2,-2.6,1027.6,-9.1,0,ENE,1.6,Aotizhongxin
324,2015,1,14,11,193,232,90,115,3900,2,-1.8,1027.3,-8.6,0,ENE,1.1,Aotizhongxin
325,2015,1,14,12,202,243,67,114,3500,2,-1.2,1026.3,-7.1,0,NNE,1.1,Aotizhongxin
326,2015,1,14,13,204,232,73,114,3300,2,-0.6,1025.5,-7,0,ENE,1.1,Aotizhongxin
327,2015,1,14,14,214,248,65,118,3200,2,0,1025,-6.6,0,ESE,0.9,Aotizhongxin
328,2015,1,14,15,221,241,67,116,2900,3,-0.1,1025.1,-6.7,0,ENE,0.9,Aotizhongxin
329,2015,1,14,16,214,229,62,117,2700,4,-0.4,1025.1,-6.2,0,ESE,1.1,Aotizhongxin
330,2015,1,14,17,208,221,56,113,2600,2,-0.5,1025.5,-6.3,0,ESE,1.2,Aotizhongxin
331,2015,1,14,18,191,203,51,112,2600,2,-0.7,1026.1,-6.9,0,E,1.3,Aotizhongxin
332,2015,1,14,19,203,240,46,115,3000,2,-2,1026.3,-6.9,0,E,0.8,Aotizhongxin
333,2015,1,14,20,249,288,64,126,4200,2,-2.2,1026.3,-6.9,0,ENE,0.7,Aotizhongxin
334,2015,1,14,21,243,266,57,122,3900,2,-1.7,1026.1,-6.8,0,ENE,1.4,Aotizhongxin
335,2015,1,14,22,245,267,55,124,4300,2,-3.1,1025.8,-7.1,0,NE,1.4,Aotizhongxin
336,2015,1,14,23,251,278,57,126,4500,2,-4.1,1026.1,-7.9,0,E,0.9,Aotizhongxin
337,2015,1,15,0,240,252,40,118,4100,2,-4.9,1025.4,-8.1,0,NE,0.5,Aotizhongxin
338,2015,1,15,1,246,268,34,122,4300,2,-4.9,1025.2,-7.7,0,E,0.5,Aotizhongxin
339,2015,1,15,2,246,268,35,118,4200,2,-5.2,1025.3,-7.5,0,NE,0.5,Aotizhongxin
340,2015,1,15,3,229,243,44,108,4100,2,-5.9,1025,-7.9,0,ESE,0.8,Aotizhongxin
341,2015,1,15,4,222,233,33,94,4200,2,-5.8,1024.7,-8.2,0,ESE,0.7,Aotizhongxin
342,2015,1,15,5,223,238,32,97,4500,2,-6.6,1024.6,-9.2,0,E,1,Aotizhongxin
343,2015,1,15,6,238,251,33,98,5100,2,-7.4,1024.9,-9.9,0,E,0.8,Aotizhongxin
344,2015,1,15,7,186,186,44,85,3000,2,-7.4,1025.1,-9.8,0,NE,0.9,Aotizhongxin
345,2015,1,15,8,158,158,49,70,2400,2,-7,1025.5,-10,0,ESE,1.1,Aotizhongxin
346,2015,1,15,9,155,155,44,68,2600,2,-4.5,1025.6,-9,0,ENE,1,Aotizhongxin
347,2015,1,15,10,161,161,49,62,2500,3,-3.8,1026,-9.4,0,ENE,1,Aotizhongxin
348,2015,1,15,11,176,176,62,68,2600,4,-2.8,1025.6,-8.7,0,E,1.4,Aotizhongxin
349,2015,1,15,12,207,212,64,96,3300,3,-1.7,1024.7,-8,0,E,1.5,Aotizhongxin
350,2015,1,15,13,246,265,61,126,4100,3,-1.2,1023.2,-7.8,0,ESE,2.2,Aotizhongxin
351,2015,1,15,14,352,401,57,174,6400,3,2,1021,-7.6,0,NE,1.2,Aotizhongxin
352,2015,1,15,15,497,578,51,214,7900,2,2,1022,-7.4,0,E,1.1,Aotizhongxin
353,2015,1,15,16,469,536,50,190,6800,2,2,1017,-6.8,0,N,1,Aotizhongxin
354,2015,1,15,17,438,497,47,185,6200,2,1,1018,-6.6,0,E,0,Aotizhongxin
355,2015,1,15,18,412,435,40,174,5900,2,0,1021,-5.6,0,W,1.2,Aotizhongxin
356,2015,1,15,19,432,475,41,176,6200,2,-1,1019,-5.4,0,W,1.1,Aotizhongxin
357,2015,1,15,20,430,476,33,178,6400,2,-2,1022,-5.2,0,WNW,1.1,Aotizhongxin
358,2015,1,15,21,430,486,26,171,6600,2,-4,1019,-6.1,0,WNW,1,Aotizhongxin
359,2015,1,15,22,425,489,25,150,6500,2,-4,1022,-6.1,0,WNW,1.2,Aotizhongxin
360,2015,1,15,23,399,436,18,120,5900,2,-5,1018,-6.7,0,W,0.9,Aotizhongxin
361,2015,1,16,0,427,464,19,118,6800,2,-5,1021,-6.2,0,WNW,1.3,Aotizhongxin
362,2015,1,16,1,423,464,18,118,6800,2,-5,1017,-6.2,0,NNW,0.7,Aotizhongxin
363,2015,1,16,2,432,472,19,118,7300,2,-5,1017,-6,0,WSW,0.6,Aotizhongxin
364,2015,1,16,3,425,465,17,107,7400,2,-1,1020,-7.8,0,WSW,3.1,Aotizhongxin
365,2015,1,16,4,352,372,16,109,6100,2,1,1019,-13.5,0,NNE,2.2,Aotizhongxin
366,2015,1,16,5,124,124,14,59,2200,13,0,1016,-14.8,0,NNE,2.7,Aotizhongxin
367,2015,1,16,6,14,14,17,9,800,42,1,1019,-14.3,0,NE,2.9,Aotizhongxin
368,2015,1,16,7,12,14,15,9,700,47,1,1020,-14.3,0,N,4.6,Aotizhongxin
369,2015,1,16,8,11,11,19,15,700,42,0,1019,-15.2,0,N,3.4,Aotizhongxin
370,2015,1,16,9,15,15,17,16,700,43,1,1022,-16,0,N,5,Aotizhongxin
371,2015,1,16,10,11,15,10,16,700,47,1,1023,-16.9,0,N,4.9,Aotizhongxin
372,2015,1,16,11,13,34,14,8,700,54,1,1022,-18.4,0,N,6.1,Aotizhongxin
373,2015,1,16,12,12,57,16,4,700,58,2,1022,-18.1,0,N,5.8,Aotizhongxin
374,2015,1,16,13,12,49,13,4,700,60,2,1023,-18.1,0,N,3.1,Aotizhongxin
375,2015,1,16,14,13,42,11,5,600,63,3,1026,-17.8,0,NNW,4.9,Aotizhongxin
376,2015,1,16,15,11,23,10,4,700,66,3,1025,-17.8,0,N,3.2,Aotizhongxin
377,2015,1,16,16,10,10,9,5,600,65,3,1023,-17.3,0,NNE,4.3,Aotizhongxin
378,2015,1,16,17,9,9,8,8,600,63,2,1023,-17.5,0,N,2.6,Aotizhongxin
379,2015,1,16,18,11,11,12,14,600,57,1,1030,-17.4,0,N,3.2,Aotizhongxin
380,2015,1,16,19,14,14,11,23,700,48,1,1026,-16.9,0,N,4.4,Aotizhongxin
381,2015,1,16,20,10,10,6,21,700,48,0,1030,-16.8,0,NE,1.9,Aotizhongxin
382,2015,1,16,21,11,11,8,29,700,40,-1,1032,-16.8,0,NNE,2,Aotizhongxin
383,2015,1,16,22,15,15,8,27,700,43,-1,1027,-16,0,NE,2.2,Aotizhongxin
384,2015,1,16,23,15,15,9,20,600,44,-2,1030,-16.5,0,ENE,1.7,Aotizhongxin
385,2015,1,17,0,13,13,12,22,600,40,-2,1030,-16.5,0,NE,3.1,Aotizhongxin
386,2015,1,17,1,14,14,12,23,700,38,-2,1029,-16.5,0,NE,2.4,Aotizhongxin
387,2015,1,17,2,15,15,17,25,700,36,-4,1026,-17.6,0,NNE,2,Aotizhongxin
388,2015,1,17,3,19,19,10,37,900,28,-5,1028,-17.5,0,ESE,1.6,Aotizhongxin
389,2015,1,17,4,14,14,7,30,700,36,-5,1028,-18.1,0,ENE,2.4,Aotizhongxin
390,2015,1,17,5,14,14,10,29,700,36,-7,1028,-18.1,0,SE,0.3,Aotizhongxin
391,2015,1,17,6,14,14,10,36,700,29,-9,1027,-17.3,0,E,0.4,Aotizhongxin
392,2015,1,17,7,14,14,11,44,800,19,-10,1028,-16.3,0,WNW,0.5,Aotizhongxin
393,2015,1,17,8,14,14,9,48,700,19,-10,1032,-15,0,NNW,0.5,Aotizhongxin
394,2015,1,17,9,14,14,9,40,800,29,-7,1028,-15.9,0,W,0.7,Aotizhongxin
395,2015,1,17,10,16,16,8,38,800,31,-1,1029,-15.6,0,WNW,1.2,Aotizhongxin
396,2015,1,17,11,18,18,13,50,1000,22,-1,1027,-16,0,SSW,1.6,Aotizhongxin
397,2015,1,17,12,49,54,36,54,1400,23,0,1025,-15.5,0,WSW,2.9,Aotizhongxin
398,2015,1,17,13,77,82,52,63,1700,24,2,1025,-15.1,0,NW,1.1,Aotizhongxin
399,2015,1,17,14,89,95,56,64,1700,29,3,1026,-15.2,0,SW,2.8,Aotizhongxin
400,2015,1,17,15,87,97,56,56,1500,39,3,1026,-15.2,0,SW,4.2,Aotizhongxin
401,2015,1,17,16,91,101,49,56,1500,42,3,1020,-14.7,0,WSW,1.9,Aotizhongxin
402,2015,1,17,17,103,120,46,65,1600,34,1,1020,-14.7,0,WSW,1.1,Aotizhongxin
403,2015,1,17,18,114,140,45,80,1800,22,-2,1024,-14.1,0,W,0.6,Aotizhongxin
404,2015,1,17,19,115,142,37,93,1900,7,-2,1025,-13.5,0,NE,0.7,Aotizhongxin
405,2015,1,17,20,120,135,36,97,1900,4,-4,1025,-15,0,ENE,0.9,Aotizhongxin
406,2015,1,17,21,128,157,46,111,3000,2,-2,1022,-13.8,0,NE,1,Aotizhongxin
407,2015,1,17,22,150,175,67,114,3500,3,0,1019,-14,0,NE,0.7,Aotizhongxin
408,2015,1,17,23,138,166,66,107,3100,2,0,1022,-14,0,NE,1.4,Aotizhongxin
409,2015,1,18,0,138,166,66,107,3100,2,0,1019,-14,0,NNE,1.3,Aotizhongxin
410,2015,1,18,1,120,139,76,99,3100,2,-1,1018,-15.3,0,NE,1.3,Aotizhongxin
411,2015,1,18,2,114.1,137.6,80.5,92.4,3100,2,-1,1015,-14.6,0,ENE,1.2,Aotizhongxin
412,2015,1,18,3,100,105,74,90,2400,2,0,1017,-14,0,NE,0.9,Aotizhongxin
413,2015,1,18,4,96,102,65,86,2300,2,0,1016,-14.4,0,NE,1.2,Aotizhongxin
414,2015,1,18,5,97,109,78,88,2300,2,-1,1011,-14.6,0,ENE,1.3,Aotizhongxin
415,2015,1,18,6,100,112,70,84,2200,2,-1,1010,-12.3,0,WSW,0.7,Aotizhongxin
416,2015,1,18,7,100,112,70,84,2200,2,-2,1015,-13.2,0,ENE,0.1,Aotizhongxin
417,2015,1,18,8,99,110,69,81,2200,2,-2,1011,-12.4,0,NE,0.9,Aotizhongxin
418,2015,1,18,9,100,108,63,87,2000,2,-2,1013,-11.6,0,SE,0.2,Aotizhongxin
419,2015,1,18,10,101,136,52,86,2300,2,1,1014,-11.4,0,W,1.3,Aotizhongxin
420,2015,1,18,11,113,142,58,96,2500,4,3,1011,-11.4,0,W,1.2,Aotizhongxin
421,2015,1,18,12,84,105,44,61,1700,24,6,1009,-11.2,0,NW,3,Aotizhongxin
422,2015,1,18,13,31,70,26,14,900,54,5,1010,-12,0,NNW,2.2,Aotizhongxin
423,2015,1,18,14,17,76,16,9,700,68,6,1013,-15.9,0,NNW,5.7,Aotizhongxin
424,2015,1,18,15,14,59,9,7,600,75,6,1013,-16.6,0,N,5.3,Aotizhongxin
425,2015,1,18,16,12,74,7,7,600,72,5,1011,-15,0,N,4.1,Aotizhongxin
426,2015,1,18,17,13,115,9,8,600,68,4,1012,-15.3,0,NW,3.8,Aotizhongxin
427,2015,1,18,18,16,145,6,8,600,67,3,1015,-16.7,0,NW,3.6,Aotizhongxin
428,2015,1,18,19,18,175,3,7,600,65,3,1014,-15.2,0,N,5.3,Aotizhongxin
429,2015,1,18,20,13,83,4,7,600,65,3,1015,-15.7,0,W,1.6,Aotizhongxin
430,2015,1,18,21,12,53,3,15,700,59,3,1017,-15.2,0,NNW,3.1,Aotizhongxin
431,2015,1,18,22,10,45,4,19,500,54,3,1019,-15.2,0,NNW,2.7,Aotizhongxin
432,2015,1,18,23,12,41,5,19,500,53,3,1019,-15.7,0,N,4.9,Aotizhongxin
433,2015,1,19,0,6,44,4,16,500,52,3,1015,-15.7,0,N,3.4,Aotizhongxin
434,2015,1,19,1,8,33,4,17,500,51,3,1019,-15.2,0,N,1.9,Aotizhongxin
435,2015,1,19,2,7,32,3,31,600,38,3,1018,-15.2,0,NNE,1.3,Aotizhongxin
436,2015,1,19,3,9,26,5,22,600,42,0,1021,-15.2,0,W,0.8,Aotizhongxin
437,2015,1,19,4,14,31,10,51,600,15,1,1016,-15.1,0,N,1.9,Aotizhongxin
438,2015,1,19,5,16,30,10,64,700,5,-2,1017,-14.8,0,ENE,0.9,Aotizhongxin
439,2015,1,19,6,10,27,12,70,800,4,-4,1020,-14.5,0,NE,1.4,Aotizhongxin
440,2015,1,19,7,18,40,21,66,1200,6,-2,1022,-14.5,0,NE,1.9,Aotizhongxin
441,2015,1,19,8,29,48,31,78,1500,2,-2,1019,-15.5,0,NE,1.4,Aotizhongxin
442,2015,1,19,9,21,43,32,72,1300,6,-1,1019,-16.4,0,ENE,2,Aotizhongxin
443,2015,1,19,10,27,42,37,62,1200,18,1,1022,-16.9,0,ENE,1.4,Aotizhongxin
444,2015,1,19,11,34,61,29,61,1400,24,3,1021,-15.7,0,E,1.6,Aotizhongxin
445,2015,1,19,12,44,73,28,75,1800,16,3,1022,-15.2,0,ENE,0.7,Aotizhongxin
446,2015,1,19,13,49,84,30,76,1700,20,5,1020,-15,0,SW,3.1,Aotizhongxin
447,2015,1,19,14,44,93,24,43,1500,49,6,1015,-14.7,0,SW,2.2,Aotizhongxin
448,2015,1,19,15,42,80,23,45,1300,48,6,1018,-15.9,0,WSW,2.7,Aotizhongxin
449,2015,1,19,16,45,74,23,37,1200,54,6,1017,-15.3,0,S,1.6,Aotizhongxin
450,2015,1,19,17,58,95,36,58,1700,36,5,1019,-15,0,WSW,1.4,Aotizhongxin
451,2015,1,19,18,58,104,38,79,1600,15,3,1017,-14.2,0,SSW,0.8,Aotizhongxin
452,2015,1,19,19,74,124,56,102,2200,2,0,1019,-13,0,E,0.2,Aotizhongxin
453,2015,1,19,20,82,128,58,102,2300,2,-1,1018,-12.6,0,S,1.2,Aotizhongxin
454,2015,1,19,21,80,130,51,94,2000,2,2,1016,-11.9,0,SW,0.7,Aotizhongxin
455,2015,1,19,22,65,111,56,86,2200,2,0,1019,-10.8,0,E,0.2,Aotizhongxin
456,2015,1,19,23,50,83,50,81,2100,2,-4,1016,-11.5,0,NE,1.6,Aotizhongxin
457,2015,1,20,0,59,98,47,83,2100,2,-1,1018,-10.9,0,NE,1.8,Aotizhongxin
458,2015,1,20,1,69,103,34,75,1800,2,-1,1018,-9.9,0,ENE,2.2,Aotizhongxin
459,2015,1,20,2,64,94,17,71,1700,2,-2,1019,-10.6,0,NE,1.3,Aotizhongxin
460,2015,1,20,3,66,88,23,75,2100,2,-2,1017,-10.6,0,ENE,1.1,Aotizhongxin
461,2015,1,20,4,76,102,36,79,2200,2,-2,1020,-10.1,0,NE,1,Aotizhongxin
462,2015,1,20,5,82,115,49,83,2500,2,-4,1018,-11.1,0,ENE,1,Aotizhongxin
463,2015,1,20,6,81,107,44,84,2900,2,-5,1016,-11.4,0,ENE,1.3,Aotizhongxin
464,2015,1,20,7,78,105,42,82,2800,2,-5,1019,-10.8,0,ENE,1.1,Aotizhongxin
465,2015,1,20,8,77,110,45,82,2800,2,-5,1019,-11,0,ENE,1.1,Aotizhongxin
466,2015,1,20,9,80,127,46,82,2900,2,-3,1017,-9.9,0,ENE,1.5,Aotizhongxin
467,2015,1,20,10,81,121,56,80,2500,4,0,1015,-8.5,0,ENE,1.6,Aotizhongxin
468,2015,1,20,11,87,130,59,79,2500,7,2,1017,-7.9,0,ENE,2.1,Aotizhongxin
469,2015,1,20,12,99,136,65,86,2500,8,3,1017,-7.8,0,E,1.6,Aotizhongxin
470,2015,1,20,13,88,112,62,71,2000,17,3,1015,-9,0,NNE,1.7,Aotizhongxin
471,2015,1,20,14,75,94,62,54,1700,31,4,1011,-9.4,0,ENE,1.5,Aotizhongxin
472,2015,1,20,15,70,94,60,52,1600,34,5,1015,-8.9,0,NNE,1.4,Aotizhongxin
473,2015,1,20,16,76,94,62,55,1500,34,5,1015,-8.9,0,E,0.9,Aotizhongxin
474,2015,1,20,17,78,102,65,77,1600,16,3,1017,-9.6,0,NE,0.9,Aotizhongxin
475,2015,1,20,18,83,114,57,95,1800,4,2,1014,-7.9,0,E,0.6,Aotizhongxin
476,2015,1,20,19,83,106,68,95,1600,4,0,1017,-8.2,0,NE,0.8,Aotizhongxin
477,2015,1,20,20,80,104,65,96,1600,3,-1,1017,-7,0,SW,0.4,Aotizhongxin
478,2015,1,20,21,88,122,48,96,1900,2,-2,1016,-7.7,0,NNW,0.7,Aotizhongxin
479,2015,1,20,22,89,119,54,98,2200,2,-2,1020,-7.3,0,NE,0.5,Aotizhongxin
480,2015,1,20,23,90,107,67,95,2300,2,2,1018,-10.2,0,NNE,2.3,Aotizhongxin
481,2015,1,21,0,46,52,34,67,1400,7,3,1017,-12.5,0,NNE,3.2,Aotizhongxin
482,2015,1,21,1,14,23,16,38,700,26,3,1020,-12.5,0,N,4.9,Aotizhongxin
483,2015,1,21,2,10,20,18,28,700,35,3,1021,-11.4,0,NNE,2.8,Aotizhongxin
484,2015,1,21,3,12,18,25,22,700,40,2,1019,-11.9,0,NNE,2.1,Aotizhongxin
485,2015,1,21,4,12,17,29,23,700,38,2,1021,-11.5,0,NNE,3.4,Aotizhongxin
486,2015,1,21,5,12,16,24,20,700,40,1,1019,-12.1,0,NNE,2.4,Aotizhongxin
487,2015,1,21,6,12,17,22,21,700,42,1,1019,-12.4,0,NNE,2.8,Aotizhongxin
488,2015,1,21,7,12,23,22,17,700,47,1,1022,-12.4,0,NNE,3.2,Aotizhongxin
489,2015,1,21,8,13,20,23,24,700,39,0,1025,-13,0,NNE,3.1,Aotizhongxin
490,2015,1,21,9,14,23,19,30,800,36,1,1022,-13.1,0,NNE,3.4,Aotizhongxin
491,2015,1,21,10,16,25,17,20,800,46,3,1026,-13.3,0,N,3.7,Aotizhongxin
492,2015,1,21,11,13,23,20,16,700,52,3,1023,-15.2,0,NNE,4,Aotizhongxin
493,2015,1,21,12,14,17,20,11,700,57,4,1022,-15.9,0,N,4.4,Aotizhongxin
494,2015,1,21,13,14,14,18,11,600,60,5,1021,-17.4,0,NNE,4.2,Aotizhongxin
495,2015,1,21,14,7,7,13,8,600,62,5,1019,-18.1,0,NNE,4.2,Aotizhongxin
496,2015,1,21,15,9,9,10,6,600,66,6,1024,-17.3,0,NE,2.5,Aotizhongxin
497,2015,1,21,16,7,7,10,6,600,66,5,1021,-18.8,0,NE,2.7,Aotizhongxin
498,2015,1,21,17,9,12,11,12,600,61,5,1022,-16.8,0,NNE,1.9,Aotizhongxin
499,2015,1,21,18,12,17,8,23,700,50,3,1023,-15.2,0,WSW,0.8,Aotizhongxin
500,2015,1,21,19,18,23,12,53,900,23,-1,1020,-13.9,0,WNW,0.7,Aotizhongxin
501,2015,1,21,20,24,30,22,76,1100,5,-2,1025,-14.8,0,NNE,0.5,Aotizhongxin
502,2015,1,21,21,28,46,32,80,1400,2,-4,1022,-12.2,0,ESE,0.2,Aotizhongxin
503,2015,1,21,22,46,75,37,86,1900,2,-5,1022,-13.8,0,WNW,0.1,Aotizhongxin
504,2015,1,21,23,37,56,28,82,1900,2,-6,1020,-13.4,0,WNW,0.6,Aotizhongxin
505,2015,1,22,0,38,62,24,81,1600,2,-6,1024,-11.1,0,W,0.2,Aotizhongxin
506,2015,1,22,1,27,51,21,77,1600,2,-7,1021,-12.5,0,E,0.7,Aotizhongxin
507,2015,1,22,2,48,48,37,75,1700,3,-4,1020,-13.4,0,ENE,0.8,Aotizhongxin
508,2015,1,22,3,32,32,19,61,1200,7,-6,1022,-12.9,0,ESE,0.4,Aotizhongxin
509,2015,1,22,4,28,28,16,53,1200,9,-7,1020,-13.1,0,NE,1.2,Aotizhongxin
510,2015,1,22,5,35,35,22,59,1400,6,-8,1023,-14.2,0,ENE,1.4,Aotizhongxin
511,2015,1,22,6,22,22,18,46,1100,13,-8,1020,-13.2,0,NE,1.2,Aotizhongxin
512,2015,1,22,7,29,32,24,56,1400,4,-6,1022,-15.3,0,ENE,1.1,Aotizhongxin
513,2015,1,22,8,44,72,31,61,1800,3,-6,1018,-15,0,NE,0.7,Aotizhongxin
514,2015,1,22,9,90,135,39,68,2700,4,-4,1018,-15.6,0,ENE,1.7,Aotizhongxin
515,2015,1,22,10,108,155,56,87,3000,4,0,1022,-14,0,E,1.2,Aotizhongxin
516,2015,1,22,11,142,190,62,103,3200,7,1,1019,-13.5,0,ENE,1.2,Aotizhongxin
517,2015,1,22,12,125,142,52,90,2400,15,2,1020,-13.4,0,ENE,1.4,Aotizhongxin
518,2015,1,22,13,103,118,47,87,2200,18,3,1019,-14.7,0,WSW,0.8,Aotizhongxin
519,2015,1,22,14,112,136,49,107,2500,14,5,1018,-15,0,SW,1.5,Aotizhongxin
520,2015,1,22,15,128,154,47,117,2500,15,5,1019,-15.6,0,WSW,3.5,Aotizhongxin
521,2015,1,22,16,86,101,36,61,1500,45,5,1015,-14.5,0,SSW,1.4,Aotizhongxin
522,2015,1,22,17,100,149,48,64,1700,44,4,1013,-12.9,0,WSW,1.4,Aotizhongxin
523,2015,1,22,18,172,247,81,98,2400,26,3,1014,-11,0,WSW,0.7,Aotizhongxin
524,2015,1,22,19,196,263,81,118,2700,6,3,1014,-9,0,SW,1.9,Aotizhongxin
525,2015,1,22,20,165,213,62,108,2400,3,-1,1018,-9.9,0,NW,0.7,Aotizhongxin
526,2015,1,22,21,169,217,53,108,2500,2,-4,1017,-10.4,0,E,0.5,Aotizhongxin
527,2015,1,22,22,176,236,59,113,3100,2,-4,1014,-11.7,0,ENE,1.3,Aotizhongxin
528,2015,1,22,23,211,257,75,143,4500,2,-2,1013,-11.3,0,ENE,1.3,Aotizhongxin
